cohort,source_count,encoder,contrast,metric,paired_difference,ci95_low,ci95_high,participant_win_fraction,participants
hcp83,8,heat_raw18,selected_robust minus template_selected_robust,normalized_rmse,0.10151830653181905,0.10072142862176495,0.10233458125425861,0.0,729
hcp83,8,heat_raw18,selected_robust minus template_selected_robust,normalized_mse,0.017729312257898925,0.01753869116251701,0.017927902285901107,0.0,729
hcp83,8,heat_raw18,random_projection minus random_bounded_residual,normalized_rmse,0.002970759057281924,0.002748496438257218,0.0032035294278205846,0.06584362139917696,729
hcp83,8,heat_raw18,random_projection minus random_bounded_residual,normalized_mse,0.0009151983928523625,0.0008425597007684029,0.0009906571856592452,0.06858710562414266,729
hcp83,8,heat_raw18,random_robust minus atlas_random_aligned,normalized_rmse,0.12176254596248946,0.12100813643476177,0.12251843579042693,0.0,729
hcp83,8,heat_raw18,random_robust minus atlas_random_aligned,normalized_mse,0.02145735939077904,0.021223360404139316,0.021700418673834578,0.0,729
hcp83,8,heat_raw18,selected_robust minus atlas_selected_aligned,normalized_rmse,0.11230850248619904,0.11161936170490219,0.11302017266726837,0.0,729
hcp83,8,heat_raw18,selected_robust minus atlas_selected_aligned,normalized_mse,0.018516726506399548,0.018302550241786907,0.01873235772724117,0.0,729
hcp83,8,heat_raw18,random_projection minus template_random_projection,normalized_rmse,0.11082658816832323,0.10989068968638757,0.11177917678165626,0.0,729
hcp83,8,heat_raw18,random_projection minus template_random_projection,normalized_mse,0.021257455022309288,0.021017300701318964,0.02149412757321591,0.0,729
hcp83,8,heat_raw18,random_bounded_residual minus template_random_bounded_residual,normalized_rmse,0.10963078615917769,0.10864366908853816,0.11057965824570233,0.0,729
hcp83,8,heat_raw18,random_bounded_residual minus template_random_bounded_residual,normalized_mse,0.020497374754326253,0.020279671924059384,0.020733748837758293,0.0,729
hcp83,8,heat_raw18,selected_projection minus template_selected_projection,normalized_rmse,0.1028091668045022,0.10202694784000953,0.10359724079952376,0.0,729
hcp83,8,heat_raw18,selected_projection minus template_selected_projection,normalized_mse,0.01836830090938632,0.018168139343637566,0.018573426243870927,0.0,729
hcp83,8,heat_raw18,selected_bounded_residual minus template_selected_bounded_residual,normalized_rmse,0.10151830653181905,0.10073369703863178,0.10230093628921828,0.0,729
hcp83,8,heat_raw18,selected_bounded_residual minus template_selected_bounded_residual,normalized_mse,0.017729312257898925,0.01754169523747671,0.017930180944360316,0.0,729
hcp83,8,heat_norm18,selected_robust minus random_robust,normalized_rmse,-0.012456206545551428,-0.012975970564480598,-0.011940826349150427,0.9794238683127572,729
hcp83,8,heat_norm18,selected_robust minus random_robust,normalized_mse,-0.0038668639034573934,-0.004035555857541908,-0.0037018388267226476,0.9807956104252401,729
hcp83,8,heat_norm18,random_robust minus random_ordinary,normalized_rmse,-0.002713951767841112,-0.002915987106851952,-0.0025262277222174658,0.9465020576131687,729
hcp83,8,heat_norm18,random_robust minus random_ordinary,normalized_mse,-0.0008910241048500978,-0.0009674057930022117,-0.000819478706461036,0.943758573388203,729
hcp83,8,heat_norm18,ordinary_selected minus random_ordinary,normalized_rmse,-0.013660994747463103,-0.014226680826718048,-0.013102096821739625,0.9780521262002744,729
hcp83,8,heat_norm18,ordinary_selected minus random_ordinary,normalized_mse,-0.004319606697426759,-0.0045071933596581805,-0.0041382986565103135,0.9794238683127572,729
hcp83,8,heat_norm18,selected_sources_ordinary minus random_ordinary,normalized_rmse,-0.013486737169819612,-0.014022076992836344,-0.012933841007651003,0.99039780521262,729
hcp83,8,heat_norm18,selected_sources_ordinary minus random_ordinary,normalized_mse,-0.004260734592703398,-0.004449065293532084,-0.004081245509912182,0.9917695473251029,729
hcp83,8,heat_norm18,selected_robust minus selected_sources_ordinary,normalized_rmse,-0.0016834211435729275,-0.0018557207226742698,-0.0015074851573157872,0.8299039780521262,729
hcp83,8,heat_norm18,selected_robust minus selected_sources_ordinary,normalized_mse,-0.0004971534156040936,-0.0005560485595969279,-0.0004420103874003784,0.8285322359396433,729
hcp83,8,heat_norm18,selected_robust minus random_ordinary,normalized_rmse,-0.015170158313392539,-0.015698729047484417,-0.01462301357598047,0.9917695473251029,729
hcp83,8,heat_norm18,selected_robust minus random_ordinary,normalized_mse,-0.004757888008307492,-0.0049493479606518,-0.004573184449674947,0.9917695473251029,729
hcp83,8,heat_norm18,spatial_robust minus selected_robust,normalized_rmse,0.0037510252415641912,0.0032449805029088267,0.004257793844493843,0.2661179698216735,729
hcp83,8,heat_norm18,spatial_robust minus selected_robust,normalized_mse,0.0011293828052749565,0.0009762421313103373,0.0012868079827338666,0.24828532235939643,729
hcp83,8,heat_norm18,floor_random_robust minus random_robust,normalized_rmse,-0.0016971768489266181,-0.0019446319758469803,-0.0014383196805293956,0.7215363511659808,729
hcp83,8,heat_norm18,floor_random_robust minus random_robust,normalized_mse,-0.0004962201360749169,-0.0005809374835863901,-0.0004108949430384673,0.7050754458161865,729
hcp83,8,heat_norm18,random_robust minus template_random_robust,normalized_rmse,0.11593891003178386,0.11491315190354254,0.11695357558621532,0.0,729
hcp83,8,heat_norm18,random_robust minus template_random_robust,normalized_mse,0.022429388674884573,0.022170690256231012,0.022695605840797363,0.0,729
hcp83,8,heat_norm18,selected_robust minus template_selected_robust,normalized_rmse,0.10492868784969411,0.10406178004436407,0.10581802221020649,0.0,729
hcp83,8,heat_norm18,selected_robust minus template_selected_robust,normalized_mse,0.018709431171486005,0.01850745050217982,0.0189328668447561,0.0,729
hcp83,8,heat_norm18,random_projection minus random_bounded_residual,normalized_rmse,0.0017603711780169828,0.0015953151785689848,0.0019297331010610069,0.11385459533607682,729
hcp83,8,heat_norm18,random_projection minus random_bounded_residual,normalized_mse,0.0005551377288494407,0.0004955997028780975,0.0006162632820622926,0.1083676268861454,729
hcp83,8,heat_norm18,random_robust minus atlas_random_aligned,normalized_rmse,0.12763111736301735,0.1268321093767446,0.12846278734318664,0.0,729
hcp83,8,heat_norm18,random_robust minus atlas_random_aligned,normalized_mse,0.02336673733165237,0.02308070090192346,0.023651522461774384,0.0,729
hcp83,8,heat_norm18,selected_robust minus atlas_selected_aligned,normalized_rmse,0.11529469414821639,0.11452429739276541,0.11605504535524917,0.0,729
hcp83,8,heat_norm18,selected_robust minus atlas_selected_aligned,normalized_mse,0.019510157134135536,0.019273975015418436,0.01975213855779109,0.0,729
hcp83,8,heat_norm18,random_projection minus template_random_projection,normalized_rmse,0.11588297472514128,0.11488147804388474,0.11685001790928101,0.0,729
hcp83,8,heat_norm18,random_projection minus template_random_projection,normalized_mse,0.022828647971129355,0.02257717436346211,0.023085157557895065,0.0,729
hcp83,8,heat_norm18,random_bounded_residual minus template_random_bounded_residual,normalized_rmse,0.11593891003178386,0.11491667540394168,0.11696881871522107,0.0,729
hcp83,8,heat_norm18,random_bounded_residual minus template_random_bounded_residual,normalized_mse,0.022429388674884573,0.022167559816448395,0.02269577943314002,0.0,729
hcp83,8,heat_norm18,selected_projection minus template_selected_projection,normalized_rmse,0.10469333707304179,0.10386408088531401,0.10554765812960451,0.0,729
hcp83,8,heat_norm18,selected_projection minus template_selected_projection,normalized_mse,0.01898097538866976,0.018775999401513897,0.019201122001719393,0.0,729
hcp83,8,heat_norm18,selected_bounded_residual minus template_selected_bounded_residual,normalized_rmse,0.10492868784969411,0.10405613713243221,0.1058166265207231,0.0,729
hcp83,8,heat_norm18,selected_bounded_residual minus template_selected_bounded_residual,normalized_mse,0.018709431171486005,0.0185044462775398,0.018924934199666517,0.0,729
hcp83,8,matched_representation,random_robust: qsf minus heat_raw18,normalized_rmse,-0.014008976206061683,-0.01442612860340833,-0.01359997102741984,0.9794238683127572,729
