cohort,source_count,encoder,policy,graph,scaling,family,equal_participant_nrmse,equal_participant_nmse,row_mean_nrmse,p95,p99,maximum,rows_above_one,participants,records
oasis,8,heat_raw18,heat_discrimination,individual,tanh3,residual,0.09861473321728736,0.010229069587744555,0.0983956442105591,0.11938959163105109,0.20242452399861405,0.4516998623778359,0,461,2085
oasis,8,heat_raw18,spatial,individual,tanh3,bounded_residual,0.0995239615166516,0.010250798067763576,0.09964170185138325,0.12411108024730809,0.19330089145531182,0.2792856402535234,0,461,2085
oasis,8,heat_raw18,spatial,individual,tanh3,ordinary,0.10127942815273433,0.010797914197176135,0.10134097263971746,0.12482379021661177,0.19508983993644174,0.49999325881768,0,461,2085
oasis,8,heat_raw18,spatial,individual,tanh3,projection,0.10012044403482359,0.010392869258288813,0.10027371114381732,0.12508175530442342,0.1934034518001313,0.2707488334786926,0,461,2085
oasis,8,heat_raw18,spatial,individual,tanh3,residual,0.10060442651373261,0.01064338111132025,0.10063695579682169,0.1244717803299103,0.19364696168256054,0.5200576490718636,0,461,2085
oasis,8,heat_norm18,random,individual,tanh3,bounded_residual,0.11453808925739607,0.013585798998284177,0.11471318530115422,0.14182892857840684,0.2033611655656488,0.3785944126235449,0,461,2085
oasis,8,heat_norm18,random,individual,tanh3,ordinary,0.11767189462420201,0.014735638809589767,0.11793746138695836,0.14566466101984166,0.2712820331381308,0.568943973680767,0,461,2085
oasis,8,heat_norm18,random,individual,tanh3,projection,0.11488933589745247,0.013696266179483297,0.11511074329060324,0.14233922171030441,0.20635280452615404,0.386442305772352,0,461,2085
oasis,8,heat_norm18,random,individual,tanh3,residual,0.11753053699142398,0.014689801251430537,0.1177233922766583,0.1460007637305924,0.25368520836198916,0.5621739941783187,0,461,2085
oasis,8,heat_norm18,graph_coverage,individual,tanh3,bounded_residual,0.12456475711998354,0.016271584285148164,0.12485334911275207,0.157276342980544,0.23331018410807008,0.5087739464583355,0,461,2085
oasis,8,heat_norm18,graph_coverage,individual,tanh3,ordinary,0.12546706700749347,0.01668189078902555,0.1257505859465432,0.1597419195849019,0.2537334440373352,0.598981450082636,0,461,2085
oasis,8,heat_norm18,graph_coverage,individual,tanh3,projection,0.12414678255891211,0.016131587415357567,0.12442610078139424,0.15605791385749784,0.23417245278347182,0.4555379231270203,0,461,2085
oasis,8,heat_norm18,graph_coverage,individual,tanh3,residual,0.12584672178072734,0.016831905010636364,0.1261573936361525,0.15936132483357418,0.2527661718546713,0.6264129961495223,0,461,2085
oasis,8,heat_norm18,sfh_fixed,individual,tanh3,bounded_residual,0.10573197441254656,0.011707282871947871,0.10594425018264925,0.13085500384549426,0.21709009904465743,0.3898620083979888,0,461,2085
oasis,8,heat_norm18,sfh_fixed,individual,tanh3,ordinary,0.10806532944937874,0.012534661323735848,0.10813486585606225,0.13499286635902472,0.23655093700515506,0.6783788708110797,0,461,2085
oasis,8,heat_norm18,sfh_fixed,individual,tanh3,projection,0.10577826909421552,0.011688886211809623,0.1059734447987498,0.13216492764916762,0.21636097999317627,0.358944214181802,0,461,2085
oasis,8,heat_norm18,sfh_fixed,individual,tanh3,residual,0.10800310400305393,0.012524139554642946,0.10811560449011348,0.13313945002166722,0.24073149951404738,0.670214037992589,0,461,2085
oasis,8,heat_norm18,spectral,individual,tanh3,bounded_residual,0.11388454257439672,0.013401136560534982,0.11389293030836027,0.138793563214845,0.2184049875915892,0.3982713901623085,0,461,2085
oasis,8,heat_norm18,spectral,individual,tanh3,ordinary,0.11777270598814829,0.015113856867505448,0.11800749452882349,0.14589847800640704,0.24426508815769368,0.8522293333990311,0,461,2085
oasis,8,heat_norm18,spectral,individual,tanh3,projection,0.11424397463167091,0.013471830291915073,0.11425106857880868,0.13940721859116822,0.2140770294456921,0.318621346226012,0,461,2085
oasis,8,heat_norm18,spectral,individual,tanh3,residual,0.11738990625343801,0.014940211045620965,0.11754994743437719,0.14602523522492492,0.23507532257219865,0.8263506318775358,0,461,2085
oasis,8,heat_norm18,qsf_discrimination,individual,tanh3,bounded_residual,0.10789239757744915,0.012080283644890173,0.10797029414283309,0.12902870922523757,0.2147866800159255,0.3548309197702492,0,461,2085
oasis,8,heat_norm18,qsf_discrimination,individual,tanh3,ordinary,0.10972273217970281,0.012857760170726842,0.1098514358224623,0.13110938613462125,0.21947668359169403,0.7630453764422594,0,461,2085
oasis,8,heat_norm18,qsf_discrimination,individual,tanh3,projection,0.1081441784047199,0.012146662093426104,0.10822787667577756,0.12908800805622025,0.2121969952419175,0.3551508816119638,0,461,2085
oasis,8,heat_norm18,qsf_discrimination,individual,tanh3,residual,0.10965297366550393,0.012825850140995236,0.10979498555250515,0.12979158444076017,0.23007645998522955,0.6787863601267372,0,461,2085
oasis,8,heat_norm18,heat_discrimination,individual,tanh3,bounded_residual,0.10227958808876104,0.010854879466655783,0.10222549113014683,0.12216461798943672,0.1922462397278415,0.3287670770180497,0,461,2085
oasis,8,heat_norm18,heat_discrimination,individual,tanh3,ordinary,0.10396801428097394,0.011416956335973253,0.10391760011525387,0.12406005740773884,0.20581906229258534,0.422231024006742,0,461,2085
oasis,8,heat_norm18,heat_discrimination,individual,tanh3,projection,0.10287159889835648,0.010993127597182977,0.10283770301104696,0.12330239324449872,0.1981753899878049,0.3187451786875147,0,461,2085
oasis,8,heat_norm18,heat_discrimination,individual,tanh3,residual,0.10350635259934074,0.011310835805451547,0.10346069556267477,0.12316902115762968,0.20479570156128646,0.4286352406288144,0,461,2085
oasis,8,heat_norm18,spatial,individual,tanh3,bounded_residual,0.10066973136091718,0.010505836905658223,0.10076539827300436,0.12159536091097511,0.19545449132678366,0.3616647388364428,0,461,2085
oasis,8,heat_norm18,spatial,individual,tanh3,ordinary,0.10234066178388147,0.011004962766649145,0.10240737690829922,0.12543671110339677,0.20699516061978837,0.3947413927206661,0,461,2085
oasis,8,heat_norm18,spatial,individual,tanh3,projection,0.10108329871098619,0.010607185888213206,0.10119761823679493,0.12328426843501729,0.1967954554310037,0.3858177058064352,0,461,2085
oasis,8,heat_norm18,spatial,individual,tanh3,residual,0.10178669908483062,0.010877433672166462,0.10183326503729807,0.1233877558955812,0.20017811912629796,0.4017638316626106,0,461,2085
oasis,16,qsf,random,individual,tanh3,bounded_residual,0.06593667995130077,0.004620831231226364,0.06603959691501099,0.09182610197673707,0.1415739493779125,0.2612819062073368,0,461,2085
oasis,16,qsf,random,individual,tanh3,ordinary,0.06720743519787291,0.004861573806368421,0.06736743695072007,0.09355963753902866,0.1537287580296049,0.2975420087013368,0,461,2085
oasis,16,qsf,random,individual,tanh3,projection,0.06704394846275813,0.004833172696475032,0.06718975391965402,0.09339966718737878,0.1528833064864327,0.2975420087013368,0,461,2085
oasis,16,qsf,random,individual,tanh3,residual,0.06594148031492167,0.004626318804047021,0.0660521600675779,0.09182610197673707,0.1415739493779125,0.2612819062073368,0,461,2085
oasis,16,qsf,graph_coverage,individual,tanh3,bounded_residual,0.07192642322460373,0.00541895468534247,0.0720238569443568,0.09932255279727742,0.14193549375965206,0.213248686900127,0,461,2085
oasis,16,qsf,graph_coverage,individual,tanh3,ordinary,0.07276140785458869,0.005588820376921929,0.07290618073085739,0.0998841094771647,0.15125913133966193,0.2339320202318333,0,461,2085
oasis,16,qsf,graph_coverage,individual,tanh3,projection,0.07275672243481028,0.005586815446190696,0.07290307284809791,0.0998841094771647,0.15125913133966193,0.2339320202318333,0,461,2085
oasis,16,qsf,graph_coverage,individual,tanh3,residual,0.07192642322460373,0.00541895468534247,0.0720238569443568,0.09932255279727742,0.14193549375965206,0.213248686900127,0,461,2085
oasis,16,qsf,sfh_fixed,individual,tanh3,bounded_residual,0.06949820666778382,0.005116351322219225,0.06960819346771613,0.09702200398564338,0.14754199204112517,0.2237325783749074,0,461,2085
oasis,16,qsf,sfh_fixed,individual,tanh3,ordinary,0.07053350008811964,0.005303621764432155,0.070666769909538,0.09875191596671194,0.1580739458584315,0.2479115819619538,0,461,2085
oasis,16,qsf,sfh_fixed,individual,tanh3,projection,0.07049706287251196,0.005287821386858379,0.07063728601917724,0.09875191596671194,0.1580739458584315,0.2467342507212352,0,461,2085
oasis,16,qsf,sfh_fixed,individual,tanh3,residual,0.06949820666778382,0.005116351322219225,0.06960819346771613,0.09702200398564338,0.14754199204112517,0.2237325783749074,0,461,2085
oasis,16,qsf,spectral,individual,tanh3,bounded_residual,0.07339078056754851,0.0057252055762899694,0.0736208891380684,0.10217233015940304,0.15683612733753804,0.3046213650718517,0,461,2085
oasis,16,qsf,spectral,individual,tanh3,ordinary,0.0749441413546055,0.006015025218731024,0.07524486242254223,0.1048844204625757,0.1602666127324632,0.3000357673437118,0,461,2085
oasis,16,qsf,spectral,individual,tanh3,projection,0.07464218972219856,0.005953198827828112,0.07495377991096618,0.10455572490846587,0.1623980698215087,0.3000357673437118,0,461,2085
oasis,16,qsf,spectral,individual,tanh3,residual,0.07370891618180331,0.005775292755872813,0.07393340231251684,0.10226929072709304,0.15052907932957654,0.3046213650718517,0,461,2085
oasis,16,qsf,qsf_discrimination,individual,tanh3,bounded_residual,0.06167585327460466,0.004104248212258321,0.06180843572979082,0.0870326236367266,0.13844350747351758,0.2723657300537856,0,461,2085
oasis,16,qsf,qsf_discrimination,individual,tanh3,ordinary,0.06342059866275238,0.004395413013761907,0.06361302029217702,0.08908866810933336,0.16111538292447156,0.2742690587704549,0,461,2085
oasis,16,qsf,qsf_discrimination,individual,tanh3,projection,0.06307626459513721,0.004333951349448401,0.0632476433856689,0.08875621092328655,0.16023693690621466,0.2742690587704549,0,461,2085
oasis,16,qsf,qsf_discrimination,individual,tanh3,residual,0.06197023609013287,0.0041417315119912064,0.06210130698869012,0.08740092534593101,0.13586651991062762,0.2723657300537856,0,461,2085
oasis,16,qsf,heat_discrimination,individual,tanh3,bounded_residual,0.06254207850514064,0.004152345765495286,0.06268083238967476,0.0855197242460249,0.1339229923113532,0.2019201255589021,0,461,2085
oasis,16,qsf,heat_discrimination,individual,tanh3,ordinary,0.06440371304158417,0.004480113260511913,0.064566562547182,0.08725979878422394,0.1615685489555237,0.2565638308563918,0,461,2085
oasis,16,qsf,heat_discrimination,individual,tanh3,projection,0.06396403703211884,0.004374526368466905,0.06413760612572192,0.08694742397547002,0.15297097236144502,0.2323578458156305,0,461,2085
oasis,16,qsf,heat_discrimination,individual,tanh3,residual,0.0627279943956545,0.004193483253642661,0.06284648719348658,0.0853881293237329,0.13392519536977557,0.2573793860288784,0,461,2085
oasis,16,qsf,spatial,individual,tanh3,bounded_residual,0.05868292954549073,0.0036578988140882813,0.058803261217254585,0.08011458081685444,0.13007968794506322,0.190281140504976,0,461,2085
oasis,16,qsf,spatial,individual,tanh3,ordinary,0.06036134917626575,0.003948599089270391,0.06054568663389676,0.08342367829443416,0.15548972659511567,0.2343149461023495,0,461,2085
oasis,16,qsf,spatial,individual,tanh3,projection,0.05999627796635109,0.0038623300682298833,0.060168406885952375,0.08323449860954026,0.14468464588139474,0.2129711106896502,0,461,2085
oasis,16,qsf,spatial,individual,tanh3,residual,0.05872365484452687,0.003670491961642532,0.05884601761725144,0.08014578906557886,0.13007968794506322,0.2047848135806267,0,461,2085
oasis,16,heat_raw18,random,individual,tanh3,bounded_residual,0.08525430080245228,0.007606097614632233,0.08529897023457586,0.11206649259648847,0.1637416262807672,0.2705248887401647,0,461,2085
oasis,16,heat_raw18,random,individual,tanh3,ordinary,0.08691908434138249,0.007952638965326829,0.08702160822448003,0.1153136273395028,0.17636601309038116,0.2883589162764126,0,461,2085
oasis,16,heat_raw18,random,individual,tanh3,projection,0.08603539396234196,0.007764087570627883,0.08613880297164409,0.11461248746764334,0.17006551317356472,0.2834673230533554,0,461,2085
oasis,16,heat_raw18,random,individual,tanh3,residual,0.0859817145538688,0.007775150405256462,0.08600884687879429,0.1123393632094605,0.17208019856462295,0.3121808836366269,0,461,2085
oasis,16,heat_raw18,graph_coverage,individual,tanh3,bounded_residual,0.08900809023844121,0.008297978121426228,0.08902635475888393,0.11629910886557343,0.16688804946075594,0.358283273803888,0,461,2085
oasis,16,heat_raw18,graph_coverage,individual,tanh3,ordinary,0.08964885158785225,0.008458368424380176,0.08968345352063992,0.11692505481101789,0.16584259421262823,0.3764536011253629,0,461,2085
oasis,16,heat_raw18,graph_coverage,individual,tanh3,projection,0.0894463774850473,0.008392698098654065,0.08949347563840548,0.11718016203972915,0.16584259421262823,0.3163758242490525,0,461,2085
oasis,16,heat_raw18,graph_coverage,individual,tanh3,residual,0.08917514647622583,0.00835574260891759,0.08917769360418348,0.11681850386071416,0.1682729348232249,0.3736886993175589,0,461,2085
oasis,16,heat_raw18,sfh_fixed,individual,tanh3,bounded_residual,0.08786442732229757,0.008166598105815655,0.0878662421803648,0.11611239209389206,0.17116738666373196,0.316712251241923,0,461,2085
oasis,16,heat_raw18,sfh_fixed,individual,tanh3,ordinary,0.08870461380072114,0.008353314478718914,0.0887096113728045,0.11666498702770955,0.17216071956505,0.3936309269173925,0,461,2085
oasis,16,heat_raw18,sfh_fixed,individual,tanh3,projection,0.08848049304977065,0.008278205430256275,0.08851190142983073,0.11535824887746558,0.17216071956505,0.316169372028957,0,461,2085
oasis,16,heat_raw18,sfh_fixed,individual,tanh3,residual,0.08807197520071532,0.008233931238570665,0.08805746419822906,0.1165168721048054,0.1721047791368664,0.3939508888062555,0,461,2085
oasis,16,heat_raw18,spectral,individual,tanh3,bounded_residual,0.09109091261188751,0.008656573228973617,0.09126397311425102,0.11639584692525473,0.16826293923710708,0.322213834037916,0,461,2085
oasis,16,heat_raw18,spectral,individual,tanh3,ordinary,0.09272701821822205,0.009094919971782373,0.09292827980988493,0.11760149990615831,0.20491244494565836,0.3684153868485446,0,461,2085
oasis,16,heat_raw18,spectral,individual,tanh3,projection,0.09197018203589004,0.008850939917445937,0.0921899067528631,0.1175985214983509,0.17723058696556002,0.3275388423818294,0,461,2085
oasis,16,heat_raw18,spectral,individual,tanh3,residual,0.09174170227190165,0.008884004372567455,0.09190547147641195,0.11689413194459791,0.19817335980455078,0.3595819503399433,0,461,2085
oasis,16,heat_raw18,qsf_discrimination,individual,tanh3,bounded_residual,0.08019521009184567,0.006812866396389275,0.080107144581459,0.10562234393640632,0.16554937143351411,0.2974516824391777,0,461,2085
oasis,16,heat_raw18,qsf_discrimination,individual,tanh3,ordinary,0.08129833545737143,0.007060629563899598,0.08119186958509761,0.107095304272207,0.18850556259317075,0.3521199450440646,0,461,2085
oasis,16,heat_raw18,qsf_discrimination,individual,tanh3,projection,0.081093341682032,0.0069733115428466125,0.08102505981979839,0.10699199033801277,0.17579845132663402,0.3022380044693842,0,461,2085
oasis,16,heat_raw18,qsf_discrimination,individual,tanh3,residual,0.08035187982003607,0.006882519093963175,0.08021910749068907,0.10606643987219178,0.17476087988125658,0.3340417998143781,0,461,2085
oasis,16,heat_raw18,heat_discrimination,individual,tanh3,bounded_residual,0.08211411091500112,0.007067866326908937,0.08195058130866577,0.10377454766072347,0.17163423687338933,0.2599440779347572,0,461,2085
oasis,16,heat_raw18,heat_discrimination,individual,tanh3,ordinary,0.08386108832777109,0.007512784896737409,0.08364941335019713,0.10593713148689131,0.18548339512152678,0.3907385846370853,0,461,2085
oasis,16,heat_raw18,heat_discrimination,individual,tanh3,projection,0.08329913894526782,0.00728747276848711,0.08316483451141124,0.10593713148689131,0.1763462377492244,0.2653244372012249,0,461,2085
oasis,16,heat_raw18,heat_discrimination,individual,tanh3,residual,0.08291346118101112,0.007324005065762086,0.0826610226027869,0.10412121276213879,0.17230908459382147,0.382869033296638,0,461,2085
oasis,16,heat_raw18,spatial,individual,tanh3,bounded_residual,0.07857440871482425,0.0064727917751004425,0.07855334945656155,0.10123985278695845,0.16452268638598838,0.2372866000919734,0,461,2085
oasis,16,heat_raw18,spatial,individual,tanh3,ordinary,0.08047671842222513,0.006992389650695085,0.08041283740114696,0.10496144503061253,0.1747445523971857,0.4621534127089003,0,461,2085
oasis,16,heat_raw18,spatial,individual,tanh3,projection,0.07960300866501448,0.006666346740185491,0.0796268177384055,0.10286050422502759,0.1693038941436235,0.24235788731062,0,461,2085
oasis,16,heat_raw18,spatial,individual,tanh3,residual,0.07952890727111482,0.006819075750570519,0.07940682818991679,0.10364811577660946,0.17050709722224996,0.4735544039535662,0,461,2085
oasis,16,heat_norm18,random,individual,tanh3,bounded_residual,0.08842135033932431,0.00828033032961547,0.08851363723239715,0.1143213007480885,0.17623148672805036,0.5015437651607878,0,461,2085
oasis,16,heat_norm18,random,individual,tanh3,ordinary,0.09072295747296849,0.009016880633011735,0.09084454527347588,0.11763515921135914,0.20800031777761677,0.5797022008444697,0,461,2085
oasis,16,heat_norm18,random,individual,tanh3,projection,0.08903802405576385,0.008420558667485391,0.0891630114789029,0.11490752409717513,0.18294015200763536,0.5155472064978296,0,461,2085
oasis,16,heat_norm18,random,individual,tanh3,residual,0.09039419637848765,0.008932392422683988,0.09046595089936336,0.1175585287829652,0.205114981845051,0.5792625503963147,0,461,2085
oasis,16,heat_norm18,graph_coverage,individual,tanh3,bounded_residual,0.09678619971336792,0.009813258342609769,0.09697728314557738,0.12203556192454396,0.18096686234554674,0.3996355424135704,0,461,2085
oasis,16,heat_norm18,graph_coverage,individual,tanh3,ordinary,0.0979195627554779,0.010144494775766856,0.09805186522253866,0.12511545408712763,0.19909604045573787,0.3747229686108714,0,461,2085
oasis,16,heat_norm18,graph_coverage,individual,tanh3,projection,0.09686082058656328,0.009813067002494262,0.09706570810989018,0.12333762451111453,0.17916735262826106,0.3498524164824029,0,461,2085
oasis,16,heat_norm18,graph_coverage,individual,tanh3,residual,0.09802014603657362,0.010180626565285915,0.09812753044574031,0.12375175303940085,0.2023162252892975,0.381119431305706,0,461,2085
oasis,16,heat_norm18,sfh_fixed,individual,tanh3,bounded_residual,0.09251544318635548,0.009015444286232566,0.09272973400889771,0.1207980942137729,0.17987498923192438,0.3355420953738818,0,461,2085
oasis,16,heat_norm18,sfh_fixed,individual,tanh3,ordinary,0.09445751515982821,0.009596199048242937,0.09465842897855906,0.12277797500607147,0.197979883363688,0.6037079648835177,0,461,2085
oasis,16,heat_norm18,sfh_fixed,individual,tanh3,projection,0.09285752907977905,0.00908272495669284,0.09304051444607929,0.12166901566597178,0.186661149614448,0.3407088356495554,0,461,2085
oasis,16,heat_norm18,sfh_fixed,individual,tanh3,residual,0.09432374088773397,0.009572434758739798,0.09454354235570296,0.12163427812335843,0.19450634555593124,0.589914435973356,0,461,2085
oasis,16,heat_norm18,spectral,individual,tanh3,bounded_residual,0.0956165328843175,0.0094881770009262,0.09576493648566373,0.12072499360572089,0.20145503330241454,0.2990663639205823,0,461,2085
oasis,16,heat_norm18,spectral,individual,tanh3,ordinary,0.09927371975525298,0.011026015666449406,0.09956014880731624,0.12550501251221802,0.21395354195949476,1.1751900291408757,1,461,2085
oasis,16,heat_norm18,spectral,individual,tanh3,projection,0.09624571109213485,0.009625438121516026,0.09640955489080502,0.12192440584496253,0.1989359150526741,0.3035687762143478,0,461,2085
oasis,16,heat_norm18,spectral,individual,tanh3,residual,0.0986074188458076,0.010829792070935802,0.09888388977301159,0.1234258921742386,0.2163191969459418,1.1510030861894596,1,461,2085
oasis,16,heat_norm18,qsf_discrimination,individual,tanh3,bounded_residual,0.08244273826444908,0.007188806200921572,0.0825974518780025,0.10669311651358145,0.17434576183866105,0.3165311007616543,0,461,2085
oasis,16,heat_norm18,qsf_discrimination,individual,tanh3,ordinary,0.08383077139668141,0.007523286106048179,0.08390310046180319,0.10876398669697623,0.177887750544299,0.3367018008339744,0,461,2085
oasis,16,heat_norm18,qsf_discrimination,individual,tanh3,projection,0.08304919220641281,0.007280013326137657,0.0831574395841174,0.10779767054368421,0.17692877339688537,0.2928224020755632,0,461,2085
oasis,16,heat_norm18,qsf_discrimination,individual,tanh3,residual,0.08335538497476518,0.007458879486410381,0.08349142912357083,0.10763600294075913,0.18135100181370295,0.3527029370755431,0,461,2085
oasis,16,heat_norm18,heat_discrimination,individual,tanh3,bounded_residual,0.08479350192206295,0.0076068425704834035,0.08478052712122625,0.10576292473536396,0.18766244008693625,0.3794389246203271,0,461,2085
oasis,16,heat_norm18,heat_discrimination,individual,tanh3,ordinary,0.08681542534403433,0.00813099959450428,0.08668110929333614,0.10848700499782193,0.18915309963903704,0.4167703757959539,0,461,2085
oasis,16,heat_norm18,heat_discrimination,individual,tanh3,projection,0.08535415850917934,0.0076723343967700685,0.08530259863071239,0.1072865448183737,0.17862137245447346,0.3463520632419649,0,461,2085
oasis,16,heat_norm18,heat_discrimination,individual,tanh3,residual,0.08651711247227309,0.008044566939314992,0.08637249293536328,0.10745385973599055,0.17527477981060288,0.4061549293111974,0,461,2085
oasis,16,heat_norm18,spatial,individual,tanh3,bounded_residual,0.07951584081347161,0.006630237793457937,0.07962046483165207,0.10287128260045694,0.16345045276589254,0.2515133568082787,0,461,2085
oasis,16,heat_norm18,spatial,individual,tanh3,ordinary,0.08147739568408893,0.0071357097170137935,0.08161657991988404,0.10475158152541265,0.1762068473106619,0.3740875327640925,0,461,2085
oasis,16,heat_norm18,spatial,individual,tanh3,projection,0.08015111921095229,0.00676485725217441,0.08028017459461417,0.10376994865183532,0.16904995136562392,0.2747949910881815,0,461,2085
oasis,16,heat_norm18,spatial,individual,tanh3,residual,0.08076516999731069,0.006976974589546915,0.08089937676918409,0.103745229970062,0.1660461091630702,0.3710086939159978,0,461,2085
oasis,32,qsf,random,individual,tanh3,bounded_residual,0.0498289421439827,0.002661246761768243,0.049972635399480235,0.07187646676710531,0.09649167766940701,0.1803593940443676,0,461,2085
oasis,32,qsf,random,individual,tanh3,ordinary,0.05155079778158102,0.00289486755302244,0.051758916433928895,0.07383146588849619,0.1308070060068352,0.213059946613097,0,461,2085
oasis,32,qsf,random,individual,tanh3,projection,0.051385656164054584,0.0028595628486461173,0.05158404729826212,0.07381831154706535,0.12327875604402332,0.2103891653439444,0,461,2085
oasis,32,qsf,random,individual,tanh3,residual,0.049935266761198145,0.0026785140758004474,0.05007621841806949,0.07236540418601188,0.09790624840083333,0.1964859251556288,0,461,2085
oasis,32,qsf,graph_coverage,individual,tanh3,bounded_residual,0.05020689819604252,0.002689404860520691,0.05038362045637676,0.0726223995886575,0.10293127755085048,0.2065359991098021,0,461,2085
oasis,32,qsf,graph_coverage,individual,tanh3,ordinary,0.05173833396817989,0.0029132118023724287,0.05200751555157532,0.07477724268061134,0.12955749627053023,0.2518419608141743,0,461,2085
oasis,32,qsf,graph_coverage,individual,tanh3,projection,0.05150246887185013,0.0028790656175981663,0.05175299399806719,0.07402446959540929,0.1261636385393197,0.2518419608141743,0,461,2085
oasis,32,qsf,graph_coverage,individual,tanh3,residual,0.050210183882352946,0.0026928727715410153,0.05038763483442601,0.07263344906309933,0.10293127755085048,0.2065359991098021,0,461,2085
oasis,32,qsf,sfh_fixed,individual,tanh3,bounded_residual,0.0509733629906022,0.0027603950496910994,0.0511564115207571,0.07389758010915826,0.1032084844150428,0.1589519657233433,0,461,2085
oasis,32,qsf,sfh_fixed,individual,tanh3,ordinary,0.052393385704980734,0.0029730951916915496,0.05262997779126032,0.07408445716393829,0.13232010729052943,0.2125034219344666,0,461,2085
oasis,32,qsf,sfh_fixed,individual,tanh3,projection,0.05218781528544096,0.0029337675702429595,0.05241705440980391,0.07408445716393829,0.12743701445428243,0.2125034219344666,0,461,2085
oasis,32,qsf,sfh_fixed,individual,tanh3,residual,0.051078209567210854,0.002773719088236135,0.05126308605845787,0.07392220553673387,0.10349206683959938,0.1589519657233433,0,461,2085
oasis,32,qsf,spectral,individual,tanh3,bounded_residual,0.05187842933147636,0.002863205556225944,0.05208429740404692,0.07437917179706094,0.10807930076553489,0.200160556762074,0,461,2085
oasis,32,qsf,spectral,individual,tanh3,ordinary,0.05368547757058669,0.0031373890229394416,0.05397508828605382,0.07696691159239173,0.13961070208436516,0.2204611521643333,0,461,2085
oasis,32,qsf,spectral,individual,tanh3,projection,0.05337596093904983,0.0030797201411827675,0.05364682460091498,0.07688207154405849,0.1316012307433111,0.1944774885315013,0,461,2085
oasis,32,qsf,spectral,individual,tanh3,residual,0.05194323218279676,0.002872496729538177,0.05215955886550514,0.07444944322090145,0.10807930076553489,0.200160556762074,0,461,2085
oasis,32,qsf,qsf_discrimination,individual,tanh3,bounded_residual,0.046294234324691236,0.0022989204792164455,0.0464024830251016,0.065790002310214,0.09251349186034298,0.1596994808877688,0,461,2085
oasis,32,qsf,qsf_discrimination,individual,tanh3,ordinary,0.048179549361374134,0.0025582388040233865,0.04834286200361617,0.06926899059044975,0.13027310522275862,0.2123305068674193,0,461,2085
oasis,32,qsf,qsf_discrimination,individual,tanh3,projection,0.04778013559942021,0.0024717856295762555,0.0479321309969259,0.0692998735307962,0.1178544221991587,0.1987230431590418,0,461,2085
oasis,32,qsf,qsf_discrimination,individual,tanh3,residual,0.046381785435252475,0.0023077075086030455,0.04648817999355644,0.06602959178962914,0.09251349186034298,0.1725679953696602,0,461,2085
oasis,32,qsf,heat_discrimination,individual,tanh3,bounded_residual,0.04780385408900803,0.002444174647205498,0.0479413626621165,0.06707357561083901,0.10514814629886318,0.1692965918378963,0,461,2085
oasis,32,qsf,heat_discrimination,individual,tanh3,ordinary,0.04973984078771855,0.0027130384848413906,0.049942258260268414,0.06974781561767684,0.13729586385128914,0.2177062906306727,0,461,2085
oasis,32,qsf,heat_discrimination,individual,tanh3,projection,0.049395021092251974,0.0026455423366966843,0.04957833346756214,0.06974781561767684,0.13133288665694515,0.1959249121310933,0,461,2085
oasis,32,qsf,heat_discrimination,individual,tanh3,residual,0.0478985689063768,0.0024517849403933576,0.048040060569649934,0.06707357561083901,0.10486871611670597,0.1692965918378963,0,461,2085
oasis,32,qsf,spatial,individual,tanh3,bounded_residual,0.04520646227295038,0.002186245189165805,0.045424087485284204,0.06414148769846124,0.10084186123567057,0.1625468603278111,0,461,2085
oasis,32,qsf,spatial,individual,tanh3,ordinary,0.04719301298723876,0.0024489042279648367,0.04746930187944388,0.06659373152780694,0.1291354202743547,0.214024011433993,0,461,2085
oasis,32,qsf,spatial,individual,tanh3,projection,0.046995860418480105,0.0023948333770197347,0.04727800484964472,0.06659373152780694,0.12577496094979787,0.1957289146776679,0,461,2085
oasis,32,qsf,spatial,individual,tanh3,residual,0.045391095659942544,0.002203218222181139,0.045604676164072155,0.06423809008206348,0.10084186123567057,0.163414492978595,0,461,2085
oasis,32,heat_raw18,random,individual,tanh3,bounded_residual,0.07107744921932316,0.005342377493653693,0.07111999080785467,0.0965640477283649,0.13858695126379367,0.2397918920771943,0,461,2085
oasis,32,heat_raw18,random,individual,tanh3,ordinary,0.07227671038017945,0.005582110379114069,0.0723385558126445,0.09805829411635975,0.15414318156572007,0.2746523185295593,0,461,2085
oasis,32,heat_raw18,random,individual,tanh3,projection,0.07202970404546018,0.005503807943941256,0.07212822488258702,0.09795516214121676,0.1527376498315584,0.2583507867493905,0,461,2085
oasis,32,heat_raw18,random,individual,tanh3,residual,0.07133442786148803,0.005422933212658555,0.07133564749525016,0.09693664109697997,0.13858695126379367,0.2853502975797551,0,461,2085
oasis,32,heat_raw18,graph_coverage,individual,tanh3,bounded_residual,0.07080440312799997,0.005325181021570221,0.07088455336069104,0.09649662970086868,0.1484808204796264,0.2774913412392681,0,461,2085
oasis,32,heat_raw18,graph_coverage,individual,tanh3,ordinary,0.0718082481202122,0.005509493721823918,0.07193493363155225,0.09782501016972986,0.1576123865825385,0.2818360177630892,0,461,2085
oasis,32,heat_raw18,graph_coverage,individual,tanh3,projection,0.0716136574016931,0.005460600434317893,0.07176436730803826,0.0968350274618692,0.1576123865825385,0.2536297013756844,0,461,2085
