cohort,source_count,encoder,track,equal_participant_nrmse,equal_participant_nmse,row_mean_nrmse,p95,p99,maximum,rows_above_one,participants,records
hcp83,8,qsf,selected_projection,0.12428782350376988,0.01589073303935875,0.12435720395199863,0.1603396746848977,0.1849976894065781,0.2116324624287351,0,729,3189
hcp83,8,qsf,selected_robust,0.12277589785019447,0.015488892876355962,0.1228189473659398,0.1574905526528484,0.1785971512189897,0.2070859936022621,0,729,3189
hcp83,8,qsf,selected_sources_ordinary,0.12439771153509949,0.015922123442316517,0.12447002612253559,0.16055838314783163,0.18510785640334518,0.2116324624287351,0,729,3189
hcp83,8,qsf,spatial_robust,0.12766380633625085,0.016724576381683228,0.12767710776426328,0.16230747575111026,0.18037107372323374,0.2171464260471681,0,729,3189
hcp83,8,qsf,template_random_bounded_residual,0.03707935259192466,0.0015912656263731158,0.03694016850221132,0.0646883246623248,0.09103295173336327,0.1645343028328683,0,729,3189
hcp83,8,qsf,template_random_projection,0.03892536440424028,0.0017471656078643111,0.038727038392525594,0.06680905812346309,0.09377354502260346,0.1636239083607567,0,729,3189
hcp83,8,qsf,template_random_robust,0.03707935259192466,0.0015912656263731158,0.03694016850221132,0.0646883246623248,0.09103295173336327,0.1645343028328683,0,729,3189
hcp83,8,qsf,template_selected_bounded_residual,0.03501760920028536,0.0013848746584481108,0.03491279145284284,0.05855213408324271,0.08027507968822695,0.129626522652922,0,729,3189
hcp83,8,qsf,template_selected_projection,0.0364742362060256,0.0015027709590022611,0.036317074214118034,0.060702086460502055,0.0818036804835231,0.1296988240818891,0,729,3189
hcp83,8,qsf,template_selected_robust,0.03501760920028536,0.0013848746584481108,0.03491279145284284,0.05855213408324271,0.08027507968822695,0.129626522652922,0,729,3189
hcp83,16,heat_norm18,atlas_random_aligned,0.023830864050944808,0.0005907536217509089,0.02384236581795856,0.03198149402663992,0.03784918061277983,0.0815543001034795,0,729,3189
hcp83,16,heat_norm18,atlas_random_mean,0.05889845037879193,0.004355431050372233,0.05875119086030096,0.10324576092205735,0.2021245301122094,0.2813853313317889,0,729,3189
hcp83,16,heat_norm18,atlas_selected_aligned,0.02328074564200292,0.0005606654366501715,0.023300310754374897,0.030198965465893898,0.03500290014459466,0.0790771062744095,0,729,3189
hcp83,16,heat_norm18,atlas_selected_mean,0.05889845037879193,0.004355431050372233,0.05875119086030096,0.10324576092205735,0.2021245301122094,0.2813853313317889,0,729,3189
hcp83,16,heat_norm18,floor_random_robust,0.1351554210911569,0.018796900652908337,0.13525837705142488,0.17355181659435093,0.1913315391069315,0.2599309225819963,0,729,3189
hcp83,16,heat_norm18,ordinary_selected,0.12631822463660078,0.01638837877948136,0.1264808733796911,0.16063311753242596,0.17640525738293447,0.2267931939539396,0,729,3189
hcp83,16,heat_norm18,random_bounded_residual,0.1374211855587716,0.01939565626287651,0.1375176901968092,0.17546967679913916,0.1926986082912967,0.254365496269596,0,729,3189
hcp83,16,heat_norm18,random_ordinary,0.140021472512562,0.020175331379248887,0.14010895479747637,0.17932181059534633,0.1985716714035094,0.3336176919152867,0,729,3189
hcp83,16,heat_norm18,random_projection,0.13920644438886953,0.019903124769213985,0.13928544949293975,0.17761893202355444,0.19493882882416858,0.2659826502677137,0,729,3189
hcp83,16,heat_norm18,random_robust,0.1374211855587716,0.01939565626287651,0.1375176901968092,0.17546967679913916,0.1926986082912967,0.254365496269596,0,729,3189
hcp83,16,heat_norm18,selected_bounded_residual,0.12374139233195157,0.015714489243784303,0.12388024492973483,0.15593624636353332,0.16862013809203819,0.2009983606581208,0,729,3189
hcp83,16,heat_norm18,selected_projection,0.1256176660274991,0.016197193398876212,0.12576093286235437,0.15920202800793337,0.1730119685706096,0.2065941908244723,0,729,3189
hcp83,16,heat_norm18,selected_robust,0.12374139233195157,0.015714489243784303,0.12388024492973483,0.15593624636353332,0.16862013809203819,0.2009983606581208,0,729,3189
hcp83,16,heat_norm18,selected_sources_ordinary,0.12639736527468848,0.016411298373139007,0.12656782368035732,0.16098584789741185,0.1751943899746451,0.2267931939539396,0,729,3189
hcp83,16,heat_norm18,spatial_robust,0.12714624994615853,0.016475673836786345,0.12736197564105778,0.15672902680201312,0.16735449312491285,0.2330912271251322,0,729,3189
hcp83,16,heat_norm18,template_random_bounded_residual,0.035269520424993504,0.0014483856725215425,0.035123994040145594,0.06316050639765323,0.0869448523049796,0.141367331365639,0,729,3189
hcp83,16,heat_norm18,template_random_projection,0.03720857269163369,0.0016063711049975962,0.037005825813050716,0.06581392195652666,0.09010293383937108,0.1430912329878984,0,729,3189
hcp83,16,heat_norm18,template_random_robust,0.035269520424993504,0.0014483856725215425,0.035123994040145594,0.06316050639765323,0.0869448523049796,0.141367331365639,0,729,3189
hcp83,16,heat_norm18,template_selected_bounded_residual,0.03180255657209866,0.0011419917205451723,0.03169282811063343,0.05350016320457521,0.07486715688691092,0.127405099385351,0,729,3189
hcp83,16,heat_norm18,template_selected_projection,0.0333776172378918,0.001261390837244372,0.033206028970407975,0.05582671964541761,0.07762849172016184,0.1324172569073662,0,729,3189
hcp83,16,heat_norm18,template_selected_robust,0.03180255657209866,0.0011419917205451723,0.03169282811063343,0.05350016320457521,0.07486715688691092,0.127405099385351,0,729,3189
hcp83,16,heat_raw18,atlas_random_aligned,0.023830864050944808,0.0005907536217509089,0.02384236581795856,0.03198149402663992,0.03784918061277983,0.0815543001034795,0,729,3189
hcp83,16,heat_raw18,atlas_random_mean,0.05889845037879193,0.004355431050372233,0.05875119086030096,0.10324576092205735,0.2021245301122094,0.2813853313317889,0,729,3189
hcp83,16,heat_raw18,atlas_selected_aligned,0.023263836724334967,0.0005595746505235123,0.02327120342110327,0.030157218698214618,0.03487856393802862,0.0790771062744095,0,729,3189
hcp83,16,heat_raw18,atlas_selected_mean,0.05889845037879193,0.004355431050372233,0.05875119086030096,0.10324576092205735,0.2021245301122094,0.2813853313317889,0,729,3189
hcp83,16,heat_raw18,floor_random_robust,0.1356167341136182,0.018766806040026365,0.13568640290047868,0.1684962398575612,0.18204360731733782,0.2299775202765743,0,729,3189
hcp83,16,heat_raw18,ordinary_selected,0.127244036455489,0.016562958056080608,0.12735771213806943,0.15838042282147968,0.17518035662806955,0.287221167070828,0,729,3189
hcp83,16,heat_raw18,random_bounded_residual,0.1346045522424176,0.018528240273574276,0.13464464951173952,0.16815617377393743,0.18569081491435627,0.2376884287225366,0,729,3189
hcp83,16,heat_raw18,random_ordinary,0.13818343019361531,0.019537329168104065,0.13821728113898052,0.17346847571460483,0.19229136772321515,0.2718794939010002,0,729,3189
hcp83,16,heat_raw18,random_projection,0.1376717840429431,0.019379928090612626,0.13771390287208166,0.1729628459356755,0.19076432019519557,0.2586001170612598,0,729,3189
hcp83,16,heat_raw18,random_robust,0.1346045522424176,0.018528240273574276,0.13464464951173952,0.16815617377393743,0.18569081491435627,0.2376884287225366,0,729,3189
hcp83,16,heat_raw18,selected_bounded_residual,0.12431949442225869,0.015795239123708078,0.12443741218972337,0.1544171698877521,0.16831798949769036,0.2048490811289694,0,729,3189
hcp83,16,heat_raw18,selected_projection,0.12700343543366638,0.016482471564784967,0.12709554848141086,0.1570290334248904,0.1725115848717987,0.207711940646181,0,729,3189
hcp83,16,heat_raw18,selected_robust,0.12431949442225869,0.015795239123708078,0.12443741218972337,0.1544171698877521,0.16831798949769036,0.2048490811289694,0,729,3189
hcp83,16,heat_raw18,selected_sources_ordinary,0.127244036455489,0.016562958056080608,0.12735771213806943,0.15838042282147968,0.17518035662806955,0.287221167070828,0,729,3189
hcp83,16,heat_raw18,spatial_robust,0.1270149367037473,0.01640856579557142,0.1271750484448728,0.15475726949489318,0.16804425081052757,0.2098186942657187,0,729,3189
hcp83,16,heat_raw18,template_random_bounded_residual,0.03467262283035047,0.0013951721128513713,0.034535550295956126,0.061952301497101674,0.08537898502889538,0.1393696250714743,0,729,3189
hcp83,16,heat_raw18,template_random_projection,0.036533966825478034,0.0015456982199834948,0.036340403836012565,0.06447613534391576,0.08933399949025328,0.1408435187356967,0,729,3189
hcp83,16,heat_raw18,template_random_robust,0.03467262283035047,0.0013951721128513713,0.034535550295956126,0.061952301497101674,0.08537898502889538,0.1393696250714743,0,729,3189
hcp83,16,heat_raw18,template_selected_bounded_residual,0.03102353347522216,0.0010816139160085142,0.030913667373663932,0.051111800933102136,0.07188198320110106,0.1199976893930166,0,729,3189
hcp83,16,heat_raw18,template_selected_projection,0.03264830346435404,0.001202778446689612,0.032485706033908116,0.0537878708242801,0.07412760277284054,0.1265828440791675,0,729,3189
hcp83,16,heat_raw18,template_selected_robust,0.03102353347522216,0.0010816139160085142,0.030913667373663932,0.051111800933102136,0.07188198320110106,0.1199976893930166,0,729,3189
hcp83,16,qsf,atlas_random_aligned,0.023830864050944808,0.0005907536217509089,0.02384236581795856,0.03198149402663992,0.03784918061277983,0.0815543001034795,0,729,3189
hcp83,16,qsf,atlas_random_mean,0.05889845037879193,0.004355431050372233,0.05875119086030096,0.10324576092205735,0.2021245301122094,0.2813853313317889,0,729,3189
hcp83,16,qsf,atlas_selected_aligned,0.023414215682010946,0.0005669772792314811,0.02341320510054078,0.03046401845679218,0.03554967232043899,0.0752253313395684,0,729,3189
